show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,language,description,popularity,vote_count,vote_average,budget,revenue
77016,Movie,End of Watch,David Ayer,"Jake Gyllenhaal, Michael Peña, Natalie Martinez, Anna Kendrick, David Harbour",United States of America,2012-09-20,2012,7.3,,"Crime, Drama, Thriller",en,Two young officers are marked for death after confiscating a small cache of money and firearms from the members of a notorious cartel during a routine traffic stop.,19.0,3300,7.3,7000000,55078146
134764,Movie,Due West: Our Sex Journey,Mark Woo Yiu-Fai,"Justin Cheung Kin-Sing, Gregory Wong Chung-Yiu, Mark Woo Yiu-Fai, Aliza Mo, Jessica Kizaki",Hong Kong,2012-09-20,2012,6.1,,"Comedy, Drama, Romance",cn,"Set in contemporary Hong Kong, several young people are searching for romance and struggling to learn the difference between lust and love in an adventure that takes them to the mainland where pleasure is much more readily available.",18.779,50,6.1,0,0
96724,Movie,Anna Karenina,Joe Wright,"Keira Knightley, Jude Law, Aaron Taylor-Johnson, Matthew Macfadyen, Eric MacLennan",United Kingdom,2012-09-06,2012,6.7,,"Drama, Romance, History",en,"In Imperial Russia, Anna, the wife of the officer Karenin, goes to Moscow to visit her brother. On the way, she meets the charming cavalry officer Vronsky to whom she is immediately attracted. But in St. Petersburg’s high society, a relationship like this could destroy a woman’s reputation.",18.675,2297,6.7,40600000,68929150
677010,Movie,Confesiones de un drogadicto,Hugo del Valle,"﻿Ar﻿chie Lanfranc﻿o, Yamile León, Raúl Marcelo",Mexico,2012-01-01,2012,5.0,,,es,,18.629,3,5.0,0,0
166747,Movie,Monster High: Friday Night Frights,Dustin McKenzie,"Kate Higgins, Debi Derryberry, Salli Saffioti, Laura Bailey, Erin Fitzgerald",United States of America,2012-07-13,2012,7.8,,"Animation, Family",en,"SKRM (Skultimate Roller Maze) is an annual tournament between Monster High and different monster high schools that consists of a roller derby of dangerous obstacles and mazes. Granite City High, a high school team of gargoyles and Monster High's oldest rivals, won the school crest after defeating them in SKRM, and with it taking the school spirit. This has resulted in the school literally beginning to fall apart, and due to the boys serious injuries after the tournament, they decide not to participate any longer.  This prompts the ghouls to play SKRM in the boys place, and they suit up and begin training. However, the boys protest and claim SKRM is a boys sport only, and they won't help the ghouls train. This only pushes them to work harder, with the goal of making it to the championship game to defeat Granite City High.",18.628,136,7.8,0,0
76489,Movie,The Three Stooges,"Peter Farrelly, Bobby Farrelly","Sean Hayes, Will Sasso, Chris Diamantopoulos, Jane Lynch, Sofía Vergara",United States of America,2012-04-13,2012,5.8,,Comedy,en,"Left on the doorstep of an orphanage run by nuns, three newborn knuckleheads grow up to be finger-poking, nyuk-nyuking janitors named Larry, Curly and Moe. When they learn that financial problems will soon force the only home they've ever known to close, the trio sets out to raise $830,000 in one month. Out in the world for the very first time, the three innocent bumblers become embroiled in a murder plot and find stardom on a TV reality show.",18.576,594,5.8,30000000,54819301
134366,Movie,Grave Encounters 2,John Poliquin,"Richard Harmon, Stephanie Bennett, Sean Rogerson, Dylan Playfair, Leanne Lapp","Canada, United States of America",2012-10-12,2012,5.536,,Horror,en,"Tortured by the ghosts of the demonized insane asylum that killed the crew of GRAVE ENCOUNTERS, film students fight to escape death as their own paranormal investigation goes terribly wrong in this horrifying sequel.",18.546,919,5.536,0,0
84188,Movie,Compliance,Craig Zobel,"Ann Dowd, Dreama Walker, Pat Healy, Bill Camp, Philip Ettinger",United States of America,2012-08-23,2012,6.367,,"Drama, Thriller",en,"On a particularly busy day at a suburban Ohio fast food restaurant, manager Sandra receives a phone call from a police officer saying that an employee has stolen money from a customer.",18.297,703,6.367,270000,592116
72358,Movie,A Thousand Words,Brian Robbins,"Eddie Murphy, Kerry Washington, Cliff Curtis, Clark Duke, Allison Janney",United States of America,2012-03-07,2012,6.1,,"Drama, Comedy",en,"Jack McCall is a fast-talking literary agent, who can close any deal, any time, any way. He has set his sights on New Age guru Dr. Sinja for his own selfish purposes. But Dr. Sinja is on to him, and Jack’s life comes unglued after a magical Bodhi tree mysteriously appears in his backyard. With every word Jack speaks, a leaf falls from the tree and he realizes that when the last leaf falls, both he and the tree are toast. Words have never failed Jack McCall, but now he’s got to stop talking and conjure up some outrageous ways to communicate or he’s a goner.",18.292,1326,6.1,40000000,22044277
64689,Movie,Killing Them Softly,Andrew Dominik,"Brad Pitt, Scoot McNairy, Ben Mendelsohn, James Gandolfini, Ray Liotta",United States of America,2012-07-30,2012,6.024,,"Crime, Thriller",en,"Jackie Cogan is an enforcer hired to restore order after three dumb guys rob a Mob protected card game, causing the local criminal economy to collapse.",18.281,2213,6.024,15000000,37930465
245178,Movie,Paglu 2,Sujit Mondal,"Dev, Koel Mallick, Rimjhim Mitra, Tota Roy Chowdhury, Rajatabha Dutta","India, Italy",2012-08-30,2012,4.7,,"Action, Romance, Drama, Comedy",bn,"Dev is a high school drop out from and a worthless village lad. He is hell bent on getting married. But the girl he wants to marry rejects him stating that he doesn't have college education. Dev, who is clever and street-smart decides to go to Kolkata for further education. While travelling in the train, he bashes up a bunch of rowdies teasing college girls. At the college in Kolkata, he meets Riya (and falls in love with her. A city gangster, Rudra,is in love with her and blackmails her to marry him. He beats anyone moving closely with Riya. Meanwhile, henchmen of the dreaded chieftain Dubai Keshto, from Dubai, are looking for Dev in the city.",18.241,6,4.7,0,970000
80389,Movie,Get the Gringo,Adrian Grünberg,"Mel Gibson, Kevin Hernandez, Daniel Giménez Cacho, Peter Stormare, Jesús Ochoa",United States of America,2012-03-15,2012,6.581,,"Action, Thriller, Crime, Drama",en,A career criminal nabbed by Mexican authorities is placed in a tough prison where he learns to survive with the help of a 9-year-old boy.,18.08,1656,6.581,35000000,8826837
78049,Movie,The Scorpion King 3: Battle for Redemption,Roel Reiné,"Victor Webster, Bostin Christopher, Temuera Morrison, Krystal Vee, Selina Lo",United States of America,2012-01-17,2012,4.6,,"Action, Adventure, Fantasy, Drama",en,"Since his triumphant rise to power in the original blockbuster ""The Scorpion King"", Mathayus' kingdom has fallen and he's lost his queen to plague. Now an assassin for hire, he must defend a kingdom from an evil tyrant and his ghost warriors for the chance to regain the power and glory he once knew. Starring Ron Perlman (""Hellboy"") and Billy Zane (""Titanic""), and featuring 6-time WWE champion Dave Bautista and UFC star Kimbo Slice, ""The Scorpion King 3: Battle for Redemption"" takes ""The Mummy"" phenomenon to an all-new level of epic action and non-stop adventure.",18.065,346,4.6,5000000,0
80035,Movie,The Watch,Akiva Schaffer,"Ben Stiller, Vince Vaughn, Jonah Hill, Richard Ayoade, Rosemarie DeWitt",United States of America,2012-07-26,2012,5.584,,"Comedy, Action, Science Fiction",en,"Four everyday suburban guys come together as an excuse to escape their humdrum lives one night a week. But when they accidentally discover that their town has become overrun with aliens posing as ordinary suburbanites, they have no choice but to save their neighborhood – and the world – from total extermination.",17.976,2325,5.584,68000000,68267862
79548,Movie,Gone,Heitor Dhalia,"Amanda Seyfried, Daniel Sunjata, Wes Bentley, Michael Paré, Jennifer Carpenter","United States of America, Australia",2012-02-23,2012,6.2,,"Thriller, Drama",en,"Jill Conway is trying to rebuild her life after surviving a terrifying kidnapping attempt. Though she is having a difficult time, she takes small steps toward normalcy by starting a new job and inviting her sister, Molly, to move in with her. Returning home from work one morning, Jill discovers that Molly has vanished, and she is certain that the same man who previously abducted her has returned for revenge.",17.943,1148,6.2,0,18100189
72431,Movie,Red Tails,Anthony Hemingway,"Bryan Cranston, David Oyelowo, Cuba Gooding Jr., Daniela Ruah, Terrence Howard",United States of America,2012-01-19,2012,6.6,,"Drama, Action, Adventure, History, War",en,"The story of the Tuskegee Airmen, the first African-American pilots to fly in a combat squadron during World War II.",17.905,637,6.6,58000000,50365377
101733,Movie,Zombie Ass: Toilet of the Dead,Noboru Iguchi,"Arisa Nakamura, Mayu Sugano, Asana Mamoru, Yûki, Danny",Japan,2012-02-25,2012,5.0,,"Comedy, Horror",ja,"Wracked with guilt over her younger sister's suicide, pretty young karate student Megumi accompanies a group of older friends on a camping trip into the woods, where they're attacked by feces covered undead.",17.898,92,5.0,0,0
59961,Movie,Safe House,Daniel Espinosa,"Denzel Washington, Ryan Reynolds, Vera Farmiga, Brendan Gleeson, Sam Shepard",United States of America,2012-02-08,2012,6.5,,"Action, Thriller",en,"A dangerous CIA renegade resurfaces after a decade on the run. When the safe house he's remanded to is attacked by mercenaries, a rookie operative escapes with him. Now, the unlikely allies must stay alive long enough to uncover who wants them dead.",17.852,3649,6.5,85000000,208076205
80280,Movie,[REC]³ Genesis,Paco Plaza,"Leticia Dolera, Diego Martín, Ismael Martínez, Àlex Monner, Borja González Santaolalla",Spain,2012-03-30,2012,5.291,,Horror,es,A pair of newlyweds must fight to survive when their wedding reception descends into chaos and carnage when their guests become infected by a virus that turns them into hungry zombies.,17.842,1497,5.291,6400000,11019975
133601,Movie,The Neighbors,Kim Hwi,"Yunjin Kim, Kim Sung-kyun, Kim Sae-ron, Don Lee, Im Ha-ryong",South Korea,2012-08-22,2012,7.3,,"Thriller, Mystery",ko,"A serial killer murders a girl from his neighborhood. The residents begin to suspect him one by one, as he tries to cover his tracks and plans another kill before escape.",17.818,86,7.3,0,0
185526,Movie,Code Geass: Akito the Exiled 1: The Wyvern Arrives,Kazuki Akane,"Miyu Irino, Maaya Sakamoto, Takehito Koyasu, Nao Toyama, Asami Seto",Japan,2012-08-04,2012,6.1,,"Action, Science Fiction, Animation",ja,"The side story takes place in 2017 a.t.b., between the rise of the “Black Knights” organization and the return of the supposedly ""dead"" Zero. The setting is in Europe, where the European Union (E.U.) allied nations are being invaded by the overwhelming forces of the Holy Britannian Empire. On the verge of defeat, the E.U. army forms a special unit known as “W-0″, of which a young pilot named Akito Hyuga is a member. Leila Malkal , a former Britannian Aristocrat comes to the E.U.'s aid, commanding the “Wyvern” Knightmare corps comprised of Japanese teenagers. They recklessly plunge into a battlefield, where the survival rate is extremely low, at about 5% only. They fight for their freedom and for a ""home"" to which they can return.",17.609,62,6.1,0,447630
105965,Movie,Beverly Hills Chihuahua 3,Lev L. Spiro,"George Lopez, Frances Fisher, Jake Busey, Emily Osment, Odette Annable",United States of America,2012-09-03,2012,6.295,,"Comedy, Family",en,"When Papi, Chloe, the pups, Uncle Pedro, and their owners move to a hotel, the smallest pup Rosa feels like she doesn't fit in, and Papi wants to make her feel better by showing her how special she is.",17.601,261,6.295,0,0
103620,Movie,Maniac,Franck Khalfoun,"Elijah Wood, Nora Arnezeder, America Olivo, Zoe Aggeliki, Jan Broberg",France,2012-12-26,2012,6.0,,"Horror, Thriller",en,"As he helps a young artist with her upcoming exhibition, the owner of a mannequin shop's deadly, suppressed desires come to the surface.",17.513,939,6.0,6000000,2631275
80271,Movie,LOL,Lisa Azuelos,"Miley Cyrus, Demi Moore, Douglas Booth, Ashley Greene, Ashley Grace",United States of America,2012-02-10,2012,6.1,,"Drama, Comedy, Romance",en,"In a world connected by YouTube, iTunes, and Facebook, Lola and her friends navigate the peer pressures of high school romance and friendship while dodging their sometimes overbearing and confused parents. When Lola's mom, Anne, ""accidentally"" reads her teenage daughter's racy journal, she realizes just how wide their communication gap has grown.",17.463,2678,6.1,11000000,10500000
